	TIME	1	2	3	4	5	6	7	8	9	10	11	12	19	20	35	36	43	44	45	46	49	Accelerometr_X	Accelerometr_Y	Accelerometr_Z	Gyroscope_X	Gyroscope_Y	Gyroscope_Z	Pressure_on_the_left_leg_0	Pressure_on_the_left_leg_1	Pressure_on_the_left_leg_2	Pressure_on_the_left_leg_3	Pressure_on_the_right_leg_0	Pressure_on_the_right_leg_1	Pressure_on_the_right_leg_2	Pressure_on_the_right_leg_3
	0.055000	0.019897	0.401775	-0.886627	0.325155	-0.013788	0.004538	0.013788	0.401775	-0.886627	0.305258	-0.028972	-0.007505	0.378736	1.236217	0.349589	1.196423	-0.223053	0.171740	-0.045902	-0.064403	0.007505	112.000000	76.000000	522.000000	-527.000000	-290.000000	-6856.000000	2208.000000	4090.000000	1781.000000	2071.000000	1474.000000	1777.000000	1353.000000	1486.000000
	0.060000	0.019897	0.401775	-0.886627	0.325155	-0.012217	0.002967	0.013788	0.401775	-0.888024	0.306654	-0.028972	-0.006109	0.378736	1.234820	0.349589	1.197994	-0.222006	0.171740	-0.049044	-0.059690	0.006109	26.000000	112.000000	923.000000	-536.000000	-291.000000	-6847.000000	2223.000000	4090.000000	1793.000000	2071.000000	1467.000000	1786.000000	1345.000000	1491.000000
	0.065000	0.019897	0.403346	-0.888024	0.323584	-0.012217	0.002967	0.013788	0.401775	-0.888024	0.306654	-0.027576	-0.004538	0.378736	1.234820	0.349589	1.197994	-0.222006	0.171740	-0.047473	-0.061261	0.007505	329.000000	28.000000	1111.000000	-541.000000	-292.000000	-6840.000000	2238.000000	4090.000000	1804.000000	2071.000000	1453.000000	1797.000000	1339.000000	1513.000000
	0.070000	0.021468	0.403346	-0.888024	0.322013	-0.013788	0.001396	0.015184	0.401775	-0.888024	0.306654	-0.027576	-0.004538	0.380307	1.234820	0.351160	1.197994	-0.222006	0.173311	-0.047473	-0.061261	0.007505	153.000000	115.000000	1224.000000	-542.000000	-291.000000	-6833.000000	2252.000000	4090.000000	1806.000000	2071.000000	1426.000000	1811.000000	1335.000000	1544.000000
	0.075000	0.021468	0.403346	-0.888024	0.320442	-0.013788	0.002967	0.013788	0.401775	-0.889594	0.308225	-0.028972	-0.006109	0.378736	1.234820	0.351160	1.197994	-0.223053	0.173311	-0.049044	-0.059690	0.009076	109.000000	155.000000	1513.000000	-541.000000	-294.000000	-6828.000000	2258.000000	4090.000000	1801.000000	2071.000000	1399.000000	1810.000000	1346.000000	1578.000000
	0.080000	0.021468	0.403346	-0.888024	0.319046	-0.013788	0.001396	0.013788	0.401775	-0.889594	0.308225	-0.030543	-0.006109	0.378736	1.234820	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.009076	119.000000	66.000000	1625.000000	-541.000000	-296.000000	-6826.000000	2257.000000	4090.000000	1795.000000	2071.000000	1375.000000	1787.000000	1385.000000	1609.000000
	0.085000	0.021468	0.403346	-0.888024	0.317475	-0.012217	0.001396	0.012217	0.401775	-0.889594	0.308225	-0.028972	-0.004538	0.378736	1.234820	0.351160	1.197994	-0.222006	0.170170	-0.047473	-0.058119	0.007505	133.000000	-5.000000	1471.000000	-541.000000	-299.000000	-6827.000000	2251.000000	4090.000000	1794.000000	2070.000000	1377.000000	1775.000000	1393.000000	1605.000000
	0.090000	0.019897	0.403346	-0.888024	0.317475	-0.012217	0.002967	0.012217	0.401775	-0.889594	0.308225	-0.027576	-0.007505	0.378736	1.234820	0.351160	1.197994	-0.222006	0.170170	-0.047473	-0.059690	0.007505	286.000000	-114.000000	1357.000000	-535.000000	-300.000000	-6829.000000	2253.000000	4090.000000	1786.000000	2069.000000	1401.000000	1773.000000	1391.000000	1578.000000
	0.095000	0.019897	0.403346	-0.888024	0.317475	-0.013788	0.001396	0.013788	0.401775	-0.889594	0.308225	-0.027576	-0.007505	0.378736	1.233250	0.351160	1.196423	-0.222006	0.170170	-0.045902	-0.059690	0.007505	-143.000000	168.000000	1218.000000	-532.000000	-302.000000	-6832.000000	2255.000000	4090.000000	1780.000000	2069.000000	1413.000000	1798.000000	1362.000000	1564.000000
	0.100000	0.019897	0.403346	-0.889594	0.317475	-0.012217	0.001396	0.013788	0.401775	-0.888024	0.308225	-0.027576	-0.006109	0.378736	1.233250	0.351160	1.197994	-0.222006	0.170170	-0.045902	-0.062832	0.007505	427.000000	-75.000000	987.000000	-531.000000	-303.000000	-6833.000000	2258.000000	4090.000000	1784.000000	2068.000000	1420.000000	1804.000000	1353.000000	1556.000000
	0.105000	0.021468	0.403346	-0.889594	0.317475	-0.012217	0.002967	0.012217	0.401775	-0.888024	0.308225	-0.028972	-0.006109	0.378736	1.233250	0.351160	1.197994	-0.220784	0.171740	-0.047473	-0.058119	0.007505	210.000000	150.000000	1160.000000	-531.000000	-302.000000	-6832.000000	2268.000000	4090.000000	1779.000000	2067.000000	1404.000000	1815.000000	1344.000000	1578.000000
	0.110000	0.019897	0.403346	-0.889594	0.319046	-0.013788	0.004538	0.013788	0.401775	-0.889594	0.308225	-0.027576	-0.004538	0.378736	1.233250	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.009076	267.000000	140.000000	1249.000000	-530.000000	-301.000000	-6834.000000	2281.000000	4090.000000	1779.000000	2066.000000	1397.000000	1803.000000	1368.000000	1590.000000
	0.115000	0.019897	0.403346	-0.889594	0.317475	-0.013788	0.002967	0.013788	0.401775	-0.889594	0.308225	-0.027576	-0.006109	0.378736	1.233250	0.351160	1.197994	-0.222006	0.171740	-0.049044	-0.059690	0.009076	139.000000	32.000000	1311.000000	-533.000000	-301.000000	-6833.000000	2293.000000	4090.000000	1773.000000	2066.000000	1368.000000	1802.000000	1385.000000	1624.000000
	0.120000	0.021468	0.404916	-0.889594	0.317475	-0.013788	0.002967	0.013788	0.401775	-0.888024	0.308225	-0.027576	-0.006109	0.378736	1.233250	0.351160	1.197994	-0.222006	0.173311	-0.047473	-0.059690	0.007505	152.000000	74.000000	1275.000000	-535.000000	-297.000000	-6831.000000	2305.000000	4090.000000	1773.000000	2064.000000	1350.000000	1802.000000	1388.000000	1645.000000
	0.125000	0.019897	0.404916	-0.889594	0.319046	-0.013788	0.002967	0.013788	0.401775	-0.888024	0.308225	-0.027576	-0.006109	0.378736	1.233250	0.351160	1.197994	-0.223053	0.173311	-0.049044	-0.059690	0.007505	187.000000	123.000000	1356.000000	-537.000000	-298.000000	-6830.000000	2313.000000	4090.000000	1772.000000	2064.000000	1343.000000	1814.000000	1375.000000	1651.000000
	0.130000	0.021468	0.404916	-0.888024	0.320442	-0.013788	0.002967	0.013788	0.401775	-0.888024	0.309796	-0.028972	-0.004538	0.378736	1.233250	0.351160	1.197994	-0.223053	0.173311	-0.045902	-0.062832	0.009076	251.000000	58.000000	1311.000000	-535.000000	-299.000000	-6834.000000	2312.000000	4090.000000	1765.000000	2063.000000	1355.000000	1821.000000	1368.000000	1645.000000
	0.135000	0.019897	0.403346	-0.888024	0.319046	-0.013788	0.002967	0.012217	0.401775	-0.888024	0.308225	-0.027576	-0.006109	0.378736	1.233250	0.351160	1.197994	-0.222006	0.173311	-0.045902	-0.061261	0.007505	181.000000	-59.000000	1184.000000	-536.000000	-300.000000	-6834.000000	2314.000000	4090.000000	1762.000000	2062.000000	1354.000000	1818.000000	1373.000000	1648.000000
	0.140000	0.021468	0.404916	-0.889594	0.319046	-0.013788	0.001396	0.012217	0.401775	-0.888024	0.309796	-0.027576	-0.006109	0.378736	1.233250	0.351160	1.197994	-0.222006	0.173311	-0.047473	-0.058119	0.007505	131.000000	118.000000	1150.000000	-535.000000	-301.000000	-6834.000000	2319.000000	4090.000000	1758.000000	2062.000000	1347.000000	1811.000000	1385.000000	1657.000000
	0.145000	0.022864	0.404916	-0.888024	0.319046	-0.013788	0.002967	0.012217	0.401775	-0.888024	0.308225	-0.026005	-0.007505	0.378736	1.231679	0.351160	1.197994	-0.222006	0.173311	-0.045902	-0.059690	0.009076	87.000000	-6.000000	1154.000000	-536.000000	-303.000000	-6834.000000	2319.000000	4090.000000	1755.000000	2061.000000	1336.000000	1808.000000	1389.000000	1665.000000
	0.150000	0.021468	0.404916	-0.888024	0.319046	-0.013788	0.002967	0.012217	0.401775	-0.888024	0.308225	-0.026005	-0.007505	0.377340	1.231679	0.351160	1.197994	-0.224275	0.173311	-0.049044	-0.056723	0.009076	75.000000	-68.000000	1087.000000	-535.000000	-303.000000	-6833.000000	2322.000000	4090.000000	1756.000000	2061.000000	1334.000000	1807.000000	1391.000000	1668.000000
	0.155000	0.021468	0.404916	-0.889594	0.320442	-0.013788	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.028972	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.009076	91.000000	-63.000000	1204.000000	-535.000000	-305.000000	-6831.000000	2329.000000	4090.000000	1756.000000	2061.000000	1324.000000	1804.000000	1401.000000	1683.000000
	0.160000	0.021468	0.404916	-0.889594	0.319046	-0.015184	0.001396	0.012217	0.401775	-0.888024	0.308225	-0.028972	-0.007505	0.378736	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.009076	133.000000	-63.000000	1279.000000	-532.000000	-308.000000	-6831.000000	2335.000000	4090.000000	1750.000000	2061.000000	1306.000000	1800.000000	1414.000000	1705.000000
	0.165000	0.021468	0.404916	-0.889594	0.319046	-0.013788	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.027576	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.223053	0.173311	-0.049044	-0.059690	0.007505	176.000000	-100.000000	1476.000000	-533.000000	-310.000000	-6830.000000	2338.000000	4090.000000	1749.000000	2061.000000	1299.000000	1797.000000	1422.000000	1714.000000
	0.170000	0.021468	0.404916	-0.889594	0.319046	-0.013788	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.027576	-0.004538	0.378736	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.061261	0.009076	144.000000	-23.000000	1313.000000	-533.000000	-312.000000	-6829.000000	2340.000000	4090.000000	1737.000000	2060.000000	1306.000000	1796.000000	1423.000000	1709.000000
	0.175000	0.021468	0.404916	-0.889594	0.320442	-0.013788	0.001396	0.010647	0.401775	-0.888024	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.049044	-0.059690	0.009076	145.000000	-62.000000	1212.000000	-535.000000	-313.000000	-6826.000000	2337.000000	4090.000000	1745.000000	2060.000000	1309.000000	1790.000000	1423.000000	1701.000000
	0.180000	0.021468	0.404916	-0.889594	0.320442	-0.015184	0.002967	0.012217	0.401775	-0.888024	0.308225	-0.026005	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.045902	-0.062832	0.007505	136.000000	-36.000000	1182.000000	-535.000000	-314.000000	-6825.000000	2337.000000	4090.000000	1744.000000	2060.000000	1313.000000	1784.000000	1428.000000	1699.000000
	0.185000	0.021468	0.404916	-0.889594	0.319046	-0.013788	0.001396	0.012217	0.401775	-0.888024	0.309796	-0.026005	-0.004538	0.378736	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.049044	-0.064403	0.009076	149.000000	-90.000000	1266.000000	-533.000000	-315.000000	-6824.000000	2340.000000	4090.000000	1740.000000	2060.000000	1312.000000	1779.000000	1434.000000	1698.000000
	0.190000	0.019897	0.404916	-0.889594	0.320442	-0.013788	0.001396	0.012217	0.401775	-0.888024	0.309796	-0.024435	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.220784	0.173311	-0.047473	-0.059690	0.007505	119.000000	-54.000000	1225.000000	-533.000000	-316.000000	-6822.000000	2344.000000	4090.000000	1731.000000	2059.000000	1314.000000	1778.000000	1436.000000	1696.000000
	0.195000	0.021468	0.406487	-0.889594	0.320442	-0.013788	0.004538	0.012217	0.401775	-0.888024	0.309796	-0.027576	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.059690	0.007505	101.000000	-40.000000	1231.000000	-536.000000	-318.000000	-6819.000000	2346.000000	4090.000000	1728.000000	2059.000000	1312.000000	1776.000000	1437.000000	1700.000000
	0.200000	0.021468	0.406487	-0.889594	0.320442	-0.015184	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.026005	-0.007505	0.377340	1.233250	0.351160	1.197994	-0.223053	0.173311	-0.047473	-0.055152	0.007505	105.000000	-53.000000	1187.000000	-538.000000	-320.000000	-6817.000000	2345.000000	4090.000000	1729.000000	2060.000000	1307.000000	1768.000000	1444.000000	1703.000000
	0.205000	0.021468	0.406487	-0.889594	0.319046	-0.015184	0.002967	0.012217	0.401775	-0.886627	0.309796	-0.027576	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.058119	0.009076	80.000000	-63.000000	1260.000000	-537.000000	-321.000000	-6814.000000	2346.000000	4090.000000	1729.000000	2060.000000	1304.000000	1758.000000	1454.000000	1708.000000
	0.210000	0.019897	0.406487	-0.891165	0.319046	-0.015184	0.001396	0.012217	0.401775	-0.886627	0.309796	-0.026005	-0.006109	0.377340	1.233250	0.351160	1.197994	-0.222006	0.171740	-0.049044	-0.062832	0.007505	45.000000	-57.000000	1220.000000	-538.000000	-322.000000	-6813.000000	2344.000000	4090.000000	1729.000000	2060.000000	1302.000000	1756.000000	1456.000000	1710.000000
	0.215000	0.021468	0.406487	-0.889594	0.319046	-0.015184	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.049044	-0.059690	0.007505	57.000000	-59.000000	1255.000000	-539.000000	-323.000000	-6812.000000	2344.000000	4090.000000	1726.000000	2060.000000	1306.000000	1756.000000	1460.000000	1706.000000
	0.220000	0.021468	0.406487	-0.889594	0.319046	-0.015184	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.026005	-0.007505	0.378736	1.233250	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.058119	0.009076	165.000000	-39.000000	1252.000000	-538.000000	-324.000000	-6810.000000	2344.000000	4090.000000	1723.000000	2060.000000	1308.000000	1755.000000	1460.000000	1701.000000
	0.225000	0.021468	0.406487	-0.889594	0.319046	-0.015184	0.001396	0.012217	0.401775	-0.888024	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.351160	1.199390	-0.220784	0.173311	-0.049044	-0.059690	0.009076	133.000000	-60.000000	1245.000000	-538.000000	-324.000000	-6809.000000	2340.000000	4090.000000	1718.000000	2060.000000	1312.000000	1753.000000	1461.000000	1700.000000
	0.230000	0.021468	0.406487	-0.889594	0.319046	-0.015184	0.001396	0.010647	0.401775	-0.888024	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.009076	125.000000	-63.000000	1240.000000	-537.000000	-325.000000	-6808.000000	2342.000000	4090.000000	1716.000000	2060.000000	1313.000000	1748.000000	1465.000000	1696.000000
	0.235000	0.021468	0.406487	-0.889594	0.320442	-0.015184	0.002967	0.010647	0.401775	-0.886627	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.351160	1.199390	-0.223053	0.171740	-0.047473	-0.059690	0.009076	96.000000	-69.000000	1252.000000	-538.000000	-325.000000	-6807.000000	2341.000000	4090.000000	1713.000000	2060.000000	1313.000000	1742.000000	1473.000000	1694.000000
	0.240000	0.021468	0.406487	-0.889594	0.319046	-0.013788	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.173311	-0.049044	-0.059690	0.007505	59.000000	-85.000000	1242.000000	-538.000000	-325.000000	-6807.000000	2338.000000	4090.000000	1710.000000	2060.000000	1317.000000	1733.000000	1479.000000	1691.000000
	0.245000	0.019897	0.406487	-0.889594	0.320442	-0.015184	0.002967	0.010647	0.401775	-0.888024	0.309796	-0.026005	-0.007505	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.056723	0.007505	100.000000	-48.000000	1223.000000	-541.000000	-325.000000	-6807.000000	2338.000000	4090.000000	1707.000000	2060.000000	1319.000000	1730.000000	1483.000000	1688.000000
	0.250000	0.021468	0.406487	-0.889594	0.320442	-0.013788	0.001396	0.010647	0.401775	-0.886627	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.171740	-0.045902	-0.059690	0.007505	66.000000	-47.000000	1326.000000	-541.000000	-326.000000	-6808.000000	2341.000000	4091.000000	1705.000000	2061.000000	1320.000000	1728.000000	1483.000000	1686.000000
	0.255000	0.021468	0.406487	-0.889594	0.319046	-0.015184	0.002967	0.010647	0.401775	-0.886627	0.309796	-0.026005	-0.006109	0.378736	1.231679	0.351160	1.199390	-0.223053	0.171740	-0.047473	-0.059690	0.007505	81.000000	-57.000000	1274.000000	-543.000000	-325.000000	-6809.000000	2336.000000	4090.000000	1700.000000	2061.000000	1324.000000	1729.000000	1482.000000	1680.000000
	0.260000	0.021468	0.406487	-0.889594	0.319046	-0.015184	0.000000	0.010647	0.401775	-0.888024	0.309796	-0.024435	-0.006109	0.377340	1.233250	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.061261	0.009076	50.000000	-105.000000	1262.000000	-542.000000	-325.000000	-6811.000000	2334.000000	4090.000000	1695.000000	2061.000000	1333.000000	1727.000000	1477.000000	1669.000000
	0.265000	0.022864	0.406487	-0.889594	0.319046	-0.015184	0.002967	0.010647	0.401775	-0.888024	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.045902	-0.062832	0.007505	81.000000	-53.000000	1177.000000	-543.000000	-325.000000	-6816.000000	2333.000000	4090.000000	1692.000000	2061.000000	1343.000000	1726.000000	1476.000000	1657.000000
	0.270000	0.019897	0.406487	-0.889594	0.319046	-0.015184	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.026005	-0.007505	0.377340	1.231679	0.351160	1.199390	-0.223053	0.171740	-0.047473	-0.059690	0.007505	101.000000	-19.000000	1233.000000	-544.000000	-324.000000	-6818.000000	2329.000000	4090.000000	1686.000000	2061.000000	1350.000000	1722.000000	1475.000000	1648.000000
	0.275000	0.021468	0.407883	-0.891165	0.319046	-0.013788	0.002967	0.010647	0.401775	-0.888024	0.309796	-0.026005	-0.004538	0.377340	1.231679	0.351160	1.199390	-0.222006	0.171740	-0.047473	-0.055152	0.007505	102.000000	22.000000	1239.000000	-544.000000	-323.000000	-6819.000000	2326.000000	4090.000000	1682.000000	2062.000000	1355.000000	1721.000000	1476.000000	1644.000000
	0.280000	0.021468	0.407883	-0.889594	0.319046	-0.015184	0.002967	0.010647	0.401775	-0.888024	0.309796	-0.027576	-0.004538	0.377340	1.231679	0.351160	1.197994	-0.222006	0.173311	-0.047473	-0.056723	0.009076	86.000000	35.000000	1245.000000	-547.000000	-321.000000	-6820.000000	2324.000000	4090.000000	1677.000000	2062.000000	1355.000000	1722.000000	1472.000000	1641.000000
	0.285000	0.022864	0.407883	-0.889594	0.319046	-0.015184	0.002967	0.012217	0.401775	-0.888024	0.309796	-0.026005	-0.007505	0.377340	1.231679	0.351160	1.199390	-0.223053	0.171740	-0.049044	-0.062832	0.007505	120.000000	5.000000	1232.000000	-547.000000	-320.000000	-6823.000000	2320.000000	4090.000000	1673.000000	2062.000000	1354.000000	1718.000000	1471.000000	1642.000000
	0.290000	0.019897	0.407883	-0.891165	0.319046	-0.015184	0.001396	0.010647	0.403346	-0.888024	0.309796	-0.027576	-0.006109	0.377340	1.233250	0.351160	1.199390	-0.223053	0.171740	-0.049044	-0.058119	0.009076	125.000000	9.000000	1267.000000	-549.000000	-319.000000	-6825.000000	2315.000000	4090.000000	1667.000000	2063.000000	1355.000000	1714.000000	1476.000000	1640.000000
	0.295000	0.021468	0.407883	-0.889594	0.319046	-0.015184	0.002967	0.010647	0.403346	-0.886627	0.309796	-0.026005	-0.006109	0.377340	1.233250	0.351160	1.199390	-0.222006	0.171740	-0.047473	-0.056723	0.009076	118.000000	35.000000	1272.000000	-549.000000	-318.000000	-6826.000000	2310.000000	4090.000000	1663.000000	2064.000000	1356.000000	1711.000000	1479.000000	1638.000000
	0.300000	0.019897	0.407883	-0.889594	0.319046	-0.013788	0.004538	0.012217	0.403346	-0.888024	0.309796	-0.026005	-0.007505	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.058119	0.006109	115.000000	20.000000	1292.000000	-551.000000	-316.000000	-6828.000000	2307.000000	4090.000000	1658.000000	2064.000000	1358.000000	1709.000000	1482.000000	1635.000000
	0.305000	0.021468	0.407883	-0.889594	0.319046	-0.015184	0.001396	0.012217	0.403346	-0.888024	0.309796	-0.027576	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.062832	0.009076	103.000000	22.000000	1237.000000	-551.000000	-314.000000	-6828.000000	2303.000000	4090.000000	1654.000000	2064.000000	1361.000000	1710.000000	1479.000000	1632.000000
	0.310000	0.021468	0.407883	-0.889594	0.319046	-0.013788	0.004538	0.010647	0.403346	-0.888024	0.309796	-0.024435	-0.007505	0.377340	1.231679	0.351160	1.197994	-0.223053	0.170170	-0.049044	-0.056723	0.007505	109.000000	39.000000	1247.000000	-553.000000	-312.000000	-6828.000000	2296.000000	4090.000000	1651.000000	2065.000000	1363.000000	1711.000000	1475.000000	1629.000000
	0.315000	0.019897	0.407883	-0.889594	0.320442	-0.013788	0.002967	0.010647	0.403346	-0.888024	0.309796	-0.024435	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.059690	0.007505	91.000000	53.000000	1270.000000	-553.000000	-310.000000	-6828.000000	2289.000000	4090.000000	1645.000000	2065.000000	1368.000000	1707.000000	1474.000000	1622.000000
	0.320000	0.021468	0.407883	-0.889594	0.320442	-0.015184	0.001396	0.010647	0.403346	-0.886627	0.309796	-0.026005	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.059690	0.007505	131.000000	50.000000	1260.000000	-554.000000	-307.000000	-6826.000000	2286.000000	4090.000000	1642.000000	2066.000000	1374.000000	1709.000000	1473.000000	1614.000000
	0.325000	0.019897	0.407883	-0.889594	0.319046	-0.013788	0.002967	0.010647	0.403346	-0.888024	0.309796	-0.024435	-0.006109	0.378736	1.233250	0.351160	1.199390	-0.222006	0.171740	-0.047473	-0.061261	0.009076	132.000000	54.000000	1248.000000	-554.000000	-304.000000	-6823.000000	2282.000000	4090.000000	1637.000000	2066.000000	1378.000000	1706.000000	1474.000000	1608.000000
	0.330000	0.021468	0.407883	-0.888024	0.319046	-0.013788	0.002967	0.010647	0.403346	-0.888024	0.309796	-0.026005	-0.007505	0.378736	1.233250	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.059690	0.009076	110.000000	68.000000	1236.000000	-555.000000	-302.000000	-6820.000000	2279.000000	4090.000000	1633.000000	2067.000000	1383.000000	1708.000000	1472.000000	1604.000000
