	TIME	1	2	3	4	5	6	7	8	9	10	11	12	19	20	35	36	43	44	45	46	49	Accelerometr_X	Accelerometr_Y	Accelerometr_Z	Gyroscope_X	Gyroscope_Y	Gyroscope_Z	Pressure_on_the_left_leg_0	Pressure_on_the_left_leg_1	Pressure_on_the_left_leg_2	Pressure_on_the_left_leg_3	Pressure_on_the_right_leg_0	Pressure_on_the_right_leg_1	Pressure_on_the_right_leg_2	Pressure_on_the_right_leg_3
	0.056000	0.018326	0.401775	-0.888024	0.326726	-0.015184	0.001396	0.019897	0.400204	-0.888024	0.305258	-0.033685	-0.004538	0.378736	1.239358	0.349589	1.194852	-0.223053	0.171740	-0.045902	-0.058119	0.027576	66.000000	109.000000	1232.000000	-86.000000	-159.000000	-7475.000000	2120.000000	4090.000000	1688.000000	2080.000000	1364.000000	1940.000000	1251.000000	1631.000000
	0.061000	0.018326	0.401775	-0.888024	0.326726	-0.015184	0.001396	0.019897	0.400204	-0.888024	0.305258	-0.033685	-0.006109	0.378736	1.239358	0.349589	1.196423	-0.222006	0.171740	-0.047473	-0.058119	0.026005	89.000000	67.000000	1311.000000	-85.000000	-157.000000	-7459.000000	2123.000000	4090.000000	1689.000000	2080.000000	1369.000000	1939.000000	1252.000000	1626.000000
	0.066000	0.019897	0.401775	-0.888024	0.326726	-0.015184	0.001396	0.019897	0.400204	-0.888024	0.305258	-0.028972	-0.006109	0.378736	1.236217	0.349589	1.196423	-0.223053	0.171740	-0.047473	-0.058119	0.026005	62.000000	66.000000	1382.000000	-81.000000	-153.000000	-7452.000000	2126.000000	4090.000000	1688.000000	2079.000000	1380.000000	1934.000000	1253.000000	1613.000000
	0.071000	0.016755	0.401775	-0.889594	0.325155	-0.016755	0.001396	0.021468	0.400204	-0.888024	0.305258	-0.032114	-0.007505	0.378736	1.236217	0.351160	1.196423	-0.223053	0.171740	-0.047473	-0.059690	0.026005	69.000000	21.000000	1212.000000	-80.000000	-152.000000	-7444.000000	2129.000000	4090.000000	1688.000000	2079.000000	1390.000000	1926.000000	1257.000000	1604.000000
	0.076000	0.018326	0.401775	-0.889594	0.325155	-0.016755	0.002967	0.019897	0.400204	-0.888024	0.305258	-0.030543	-0.006109	0.378736	1.234820	0.351160	1.197994	-0.223053	0.168599	-0.049044	-0.059690	0.027576	68.000000	46.000000	1217.000000	-78.000000	-148.000000	-7438.000000	2131.000000	4090.000000	1688.000000	2078.000000	1393.000000	1924.000000	1257.000000	1598.000000
	0.081000	0.018326	0.401775	-0.889594	0.325155	-0.016755	0.002967	0.019897	0.400204	-0.888024	0.305258	-0.030543	-0.006109	0.378736	1.234820	0.351160	1.197994	-0.222006	0.170170	-0.047473	-0.059690	0.028972	24.000000	54.000000	1209.000000	-77.000000	-149.000000	-7428.000000	2137.000000	4090.000000	1689.000000	2078.000000	1391.000000	1921.000000	1261.000000	1601.000000
	0.086000	0.016755	0.401775	-0.889594	0.325155	-0.016755	0.001396	0.019897	0.400204	-0.888024	0.305258	-0.030543	-0.006109	0.378736	1.234820	0.351160	1.197994	-0.223053	0.170170	-0.047473	-0.059690	0.026005	14.000000	41.000000	1244.000000	-78.000000	-149.000000	-7424.000000	2140.000000	4090.000000	1692.000000	2078.000000	1387.000000	1920.000000	1261.000000	1606.000000
	0.091000	0.018326	0.401775	-0.889594	0.325155	-0.016755	0.002967	0.018326	0.400204	-0.888024	0.305258	-0.030543	-0.006109	0.377340	1.233250	0.351160	1.197994	-0.222006	0.170170	-0.047473	-0.059690	0.026005	55.000000	58.000000	1257.000000	-79.000000	-151.000000	-7418.000000	2144.000000	4090.000000	1691.000000	2078.000000	1379.000000	1922.000000	1262.000000	1617.000000
	0.096000	0.018326	0.401775	-0.888024	0.323584	-0.018326	0.002967	0.016755	0.400204	-0.889594	0.306654	-0.030543	-0.007505	0.378736	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.058119	0.026005	63.000000	2.000000	1350.000000	-80.000000	-153.000000	-7411.000000	2146.000000	4090.000000	1691.000000	2077.000000	1367.000000	1922.000000	1268.000000	1630.000000
	0.101000	0.018326	0.401775	-0.888024	0.323584	-0.018326	0.002967	0.016755	0.400204	-0.889594	0.306654	-0.030543	-0.007505	0.378736	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.058119	0.026005	63.000000	2.000000	1350.000000	-80.000000	-153.000000	-7411.000000	2146.000000	4090.000000	1691.000000	2077.000000	1367.000000	1922.000000	1268.000000	1630.000000
	0.106000	0.018326	0.401775	-0.888024	0.323584	-0.018326	0.002967	0.016755	0.400204	-0.888024	0.306654	-0.030543	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.223053	0.173311	-0.045902	-0.059690	0.026005	83.000000	-12.000000	1289.000000	-81.000000	-154.000000	-7404.000000	2149.000000	4090.000000	1693.000000	2078.000000	1361.000000	1917.000000	1268.000000	1634.000000
	0.111000	0.018326	0.401775	-0.889594	0.323584	-0.018326	0.001396	0.018326	0.400204	-0.889594	0.306654	-0.030543	-0.007505	0.378736	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.049044	-0.059690	0.027576	71.000000	20.000000	1207.000000	-82.000000	-156.000000	-7401.000000	2148.000000	4090.000000	1693.000000	2077.000000	1361.000000	1916.000000	1270.000000	1633.000000
	0.116000	0.018326	0.401775	-0.889594	0.323584	-0.018326	0.002967	0.018326	0.400204	-0.888024	0.306654	-0.030543	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.224275	0.171740	-0.047473	-0.059690	0.026005	3.000000	82.000000	1169.000000	-82.000000	-158.000000	-7398.000000	2147.000000	4090.000000	1693.000000	2077.000000	1360.000000	1918.000000	1271.000000	1636.000000
	0.121000	0.018326	0.401775	-0.889594	0.323584	-0.018326	0.002967	0.018326	0.400204	-0.888024	0.306654	-0.030543	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.224275	0.173311	-0.047473	-0.059690	0.027576	22.000000	64.000000	1127.000000	-84.000000	-157.000000	-7393.000000	2150.000000	4090.000000	1693.000000	2076.000000	1358.000000	1919.000000	1269.000000	1639.000000
	0.126000	0.018326	0.401775	-0.889594	0.323584	-0.018326	0.002967	0.018326	0.400204	-0.888024	0.306654	-0.032114	-0.004538	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.045902	-0.055152	0.024435	14.000000	45.000000	1163.000000	-86.000000	-158.000000	-7390.000000	2153.000000	4090.000000	1694.000000	2076.000000	1355.000000	1926.000000	1269.000000	1646.000000
	0.132000	0.018326	0.401775	-0.889594	0.323584	-0.019897	0.002967	0.018326	0.400204	-0.888024	0.306654	-0.030543	-0.007505	0.378736	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.056723	0.027576	46.000000	8.000000	1194.000000	-85.000000	-157.000000	-7387.000000	2157.000000	4090.000000	1694.000000	2076.000000	1345.000000	1932.000000	1266.000000	1658.000000
	0.136000	0.018326	0.401775	-0.889594	0.323584	-0.019897	0.002967	0.016755	0.400204	-0.889594	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.045902	-0.059690	0.026005	54.000000	-22.000000	1267.000000	-84.000000	-158.000000	-7385.000000	2161.000000	4090.000000	1689.000000	2076.000000	1335.000000	1940.000000	1261.000000	1673.000000
	0.141000	0.018326	0.401775	-0.888024	0.323584	-0.019897	0.001396	0.016755	0.400204	-0.888024	0.306654	-0.030543	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.059690	0.026005	74.000000	8.000000	1363.000000	-84.000000	-158.000000	-7383.000000	2165.000000	4090.000000	1690.000000	2075.000000	1323.000000	1946.000000	1263.000000	1685.000000
	0.146000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.016755	0.400204	-0.888024	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.059690	0.026005	46.000000	22.000000	1375.000000	-85.000000	-158.000000	-7379.000000	2171.000000	4090.000000	1687.000000	2075.000000	1319.000000	1947.000000	1263.000000	1692.000000
	0.151000	0.019897	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.016755	0.400204	-0.888024	0.306654	-0.028972	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.062832	0.026005	39.000000	28.000000	1323.000000	-85.000000	-158.000000	-7377.000000	2173.000000	4090.000000	1688.000000	2075.000000	1318.000000	1944.000000	1268.000000	1689.000000
	0.156000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.016755	0.400204	-0.888024	0.306654	-0.027576	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.058119	0.026005	51.000000	0.000000	1248.000000	-86.000000	-158.000000	-7375.000000	2175.000000	4090.000000	1685.000000	2074.000000	1323.000000	1942.000000	1269.000000	1687.000000
	0.161000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.016755	0.400204	-0.888024	0.306654	-0.028972	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.045902	-0.059690	0.026005	50.000000	-31.000000	1236.000000	-86.000000	-158.000000	-7374.000000	2179.000000	4090.000000	1684.000000	2074.000000	1327.000000	1939.000000	1272.000000	1683.000000
	0.166000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.016755	0.400204	-0.888024	0.306654	-0.030543	-0.007505	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.058119	0.026005	59.000000	-12.000000	1189.000000	-88.000000	-160.000000	-7373.000000	2178.000000	4090.000000	1683.000000	2074.000000	1326.000000	1937.000000	1275.000000	1685.000000
	0.171000	0.018326	0.403346	-0.888024	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.028972	-0.006109	0.378736	1.231679	0.351160	1.197994	-0.220784	0.171740	-0.047473	-0.058119	0.026005	67.000000	-4.000000	1185.000000	-88.000000	-160.000000	-7373.000000	2179.000000	4090.000000	1683.000000	2074.000000	1324.000000	1935.000000	1276.000000	1687.000000
	0.176000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.016755	0.400204	-0.888024	0.306654	-0.028972	-0.007505	0.377340	1.231679	0.352731	1.197994	-0.223053	0.171740	-0.045902	-0.058119	0.026005	52.000000	-11.000000	1206.000000	-88.000000	-162.000000	-7373.000000	2181.000000	4090.000000	1682.000000	2073.000000	1320.000000	1933.000000	1278.000000	1693.000000
	0.181000	0.019897	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.028972	-0.004538	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.027576	18.000000	-18.000000	1244.000000	-90.000000	-164.000000	-7371.000000	2185.000000	4090.000000	1680.000000	2074.000000	1311.000000	1932.000000	1282.000000	1702.000000
	0.186000	0.019897	0.403346	-0.889594	0.323584	-0.019897	0.001396	0.015184	0.400204	-0.886627	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.026005	25.000000	-11.000000	1231.000000	-92.000000	-166.000000	-7370.000000	2187.000000	4090.000000	1680.000000	2073.000000	1302.000000	1937.000000	1282.000000	1713.000000
	0.191000	0.016755	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.045902	-0.059690	0.026005	37.000000	-18.000000	1286.000000	-92.000000	-168.000000	-7369.000000	2188.000000	4090.000000	1680.000000	2073.000000	1295.000000	1937.000000	1283.000000	1722.000000
	0.196000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.004538	0.015184	0.400204	-0.888024	0.306654	-0.027576	-0.004538	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.058119	0.027576	33.000000	-30.000000	1289.000000	-92.000000	-170.000000	-7369.000000	2186.000000	4090.000000	1677.000000	2073.000000	1290.000000	1937.000000	1287.000000	1727.000000
	0.201000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.013788	0.400204	-0.888024	0.306654	-0.028972	-0.004538	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.045902	-0.059690	0.026005	20.000000	-56.000000	1286.000000	-93.000000	-173.000000	-7370.000000	2188.000000	4090.000000	1674.000000	2073.000000	1292.000000	1931.000000	1290.000000	1726.000000
	0.206000	0.021468	0.403346	-0.889594	0.323584	-0.019897	0.001396	0.013788	0.400204	-0.888024	0.306654	-0.028972	-0.006109	0.377340	1.230108	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.053582	0.024435	3.000000	-17.000000	1219.000000	-95.000000	-174.000000	-7370.000000	2189.000000	4090.000000	1674.000000	2073.000000	1291.000000	1929.000000	1293.000000	1726.000000
	0.211000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.001396	0.015184	0.400204	-0.888024	0.306654	-0.027576	-0.007505	0.377340	1.231679	0.352731	1.197994	-0.220784	0.171740	-0.047473	-0.059690	0.026005	32.000000	-33.000000	1248.000000	-95.000000	-176.000000	-7370.000000	2190.000000	4090.000000	1675.000000	2073.000000	1292.000000	1925.000000	1296.000000	1725.000000
	0.216000	0.019897	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.028972	-0.007505	0.377340	1.230108	0.352731	1.197994	-0.223053	0.171740	-0.045902	-0.058119	0.026005	22.000000	-27.000000	1266.000000	-96.000000	-176.000000	-7369.000000	2190.000000	4090.000000	1674.000000	2072.000000	1292.000000	1923.000000	1299.000000	1724.000000
	0.221000	0.019897	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.027576	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.173311	-0.045902	-0.056723	0.026005	46.000000	-13.000000	1260.000000	-96.000000	-177.000000	-7369.000000	2196.000000	4090.000000	1672.000000	2073.000000	1290.000000	1921.000000	1303.000000	1728.000000
	0.226000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.886627	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.047473	-0.059690	0.026005	21.000000	-16.000000	1283.000000	-98.000000	-178.000000	-7368.000000	2195.000000	4090.000000	1670.000000	2072.000000	1289.000000	1918.000000	1306.000000	1729.000000
	0.231000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.027576	-0.004538	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.027576	33.000000	-34.000000	1266.000000	-98.000000	-178.000000	-7366.000000	2195.000000	4090.000000	1668.000000	2072.000000	1292.000000	1910.000000	1309.000000	1727.000000
	0.236000	0.019897	0.403346	-0.889594	0.322013	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.027576	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.049044	-0.059690	0.027576	27.000000	-48.000000	1279.000000	-100.000000	-178.000000	-7365.000000	2197.000000	4090.000000	1668.000000	2072.000000	1294.000000	1909.000000	1311.000000	1724.000000
	0.241000	0.019897	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.886627	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.171740	-0.045902	-0.058119	0.026005	51.000000	-18.000000	1247.000000	-101.000000	-178.000000	-7364.000000	2197.000000	4090.000000	1665.000000	2072.000000	1296.000000	1904.000000	1313.000000	1721.000000
	0.246000	0.019897	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.886627	0.306654	-0.027576	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.223053	0.171740	-0.045902	-0.059690	0.026005	15.000000	-42.000000	1269.000000	-102.000000	-179.000000	-7363.000000	2198.000000	4090.000000	1663.000000	2072.000000	1299.000000	1904.000000	1315.000000	1716.000000
	0.251000	0.019897	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.886627	0.306654	-0.026005	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.171740	-0.049044	-0.058119	0.026005	0.000000	-17.000000	1200.000000	-103.000000	-179.000000	-7363.000000	2194.000000	4090.000000	1660.000000	2072.000000	1302.000000	1901.000000	1317.000000	1712.000000
	0.256000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.886627	0.308225	-0.028972	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.026005	15.000000	-58.000000	1200.000000	-104.000000	-180.000000	-7363.000000	2195.000000	4090.000000	1660.000000	2072.000000	1308.000000	1897.000000	1320.000000	1710.000000
	0.261000	0.018326	0.403346	-0.889594	0.323584	-0.019897	0.001396	0.013788	0.400204	-0.888024	0.306654	-0.027576	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.171740	-0.047473	-0.058119	0.026005	25.000000	-26.000000	1203.000000	-105.000000	-181.000000	-7363.000000	2193.000000	4090.000000	1660.000000	2073.000000	1304.000000	1896.000000	1321.000000	1711.000000
	0.266000	0.018326	0.404916	-0.889594	0.322013	-0.019897	0.001396	0.013788	0.400204	-0.888024	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.223053	0.171740	-0.047473	-0.058119	0.027576	35.000000	-26.000000	1271.000000	-107.000000	-181.000000	-7363.000000	2191.000000	4090.000000	1659.000000	2073.000000	1302.000000	1893.000000	1321.000000	1712.000000
	0.271000	0.018326	0.404916	-0.889594	0.322013	-0.019897	0.001396	0.015184	0.400204	-0.886627	0.306654	-0.028972	-0.007505	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.045902	-0.058119	0.027576	23.000000	-36.000000	1271.000000	-107.000000	-182.000000	-7363.000000	2189.000000	4090.000000	1655.000000	2073.000000	1300.000000	1895.000000	1322.000000	1713.000000
	0.276000	0.018326	0.404916	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.223053	0.173311	-0.045902	-0.059690	0.027576	26.000000	-19.000000	1254.000000	-109.000000	-182.000000	-7363.000000	2187.000000	4090.000000	1652.000000	2073.000000	1301.000000	1893.000000	1324.000000	1712.000000
	0.281000	0.018326	0.404916	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.027576	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.171740	-0.049044	-0.062832	0.027576	27.000000	-11.000000	1272.000000	-109.000000	-182.000000	-7363.000000	2186.000000	4090.000000	1654.000000	2074.000000	1305.000000	1889.000000	1326.000000	1707.000000
	0.286000	0.019897	0.404916	-0.889594	0.322013	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.027576	-0.007505	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.026005	26.000000	-14.000000	1271.000000	-110.000000	-182.000000	-7363.000000	2184.000000	4090.000000	1651.000000	2074.000000	1311.000000	1885.000000	1328.000000	1700.000000
	0.291000	0.018326	0.404916	-0.889594	0.322013	-0.019897	0.001396	0.016755	0.400204	-0.886627	0.308225	-0.028972	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.171740	-0.047473	-0.058119	0.026005	12.000000	-6.000000	1272.000000	-111.000000	-182.000000	-7364.000000	2181.000000	4090.000000	1648.000000	2074.000000	1316.000000	1877.000000	1330.000000	1694.000000
	0.296000	0.018326	0.404916	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.886627	0.308225	-0.027576	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.223053	0.171740	-0.045902	-0.058119	0.024435	12.000000	16.000000	1224.000000	-113.000000	-181.000000	-7364.000000	2179.000000	4090.000000	1649.000000	2074.000000	1320.000000	1876.000000	1331.000000	1691.000000
	0.301000	0.018326	0.404916	-0.889594	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.308225	-0.028972	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.220784	0.171740	-0.047473	-0.059690	0.026005	4.000000	4.000000	1228.000000	-113.000000	-180.000000	-7364.000000	2177.000000	4090.000000	1645.000000	2074.000000	1320.000000	1873.000000	1331.000000	1686.000000
	0.306000	0.018326	0.404916	-0.889594	0.322013	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.308225	-0.027576	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.222006	0.171740	-0.045902	-0.059690	0.026005	5.000000	30.000000	1210.000000	-115.000000	-179.000000	-7363.000000	2177.000000	4090.000000	1645.000000	2074.000000	1325.000000	1874.000000	1331.000000	1681.000000
	0.311000	0.018326	0.404916	-0.888024	0.323584	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.306654	-0.027576	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.171740	-0.047473	-0.056723	0.027576	30.000000	11.000000	1283.000000	-117.000000	-178.000000	-7363.000000	2174.000000	4090.000000	1634.000000	2075.000000	1327.000000	1870.000000	1332.000000	1679.000000
	0.316000	0.018326	0.404916	-0.889594	0.322013	-0.019897	0.002967	0.015184	0.400204	-0.888024	0.308225	-0.028972	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.222006	0.171740	-0.047473	-0.058119	0.027576	38.000000	18.000000	1258.000000	-118.000000	-177.000000	-7362.000000	2170.000000	4090.000000	1639.000000	2075.000000	1331.000000	1869.000000	1335.000000	1675.000000
	0.321000	0.019897	0.404916	-0.889594	0.322013	-0.019897	0.002967	0.013788	0.401775	-0.888024	0.308225	-0.028972	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.026005	30.000000	16.000000	1264.000000	-118.000000	-175.000000	-7362.000000	2168.000000	4090.000000	1630.000000	2075.000000	1333.000000	1861.000000	1338.000000	1670.000000
	0.326000	0.019897	0.404916	-0.889594	0.323584	-0.019897	0.002967	0.016755	0.401775	-0.888024	0.306654	-0.028972	-0.006109	0.377340	1.231679	0.352731	1.197994	-0.223053	0.171740	-0.045902	-0.058119	0.027576	20.000000	38.000000	1261.000000	-120.000000	-174.000000	-7360.000000	2166.000000	4090.000000	1638.000000	2075.000000	1336.000000	1862.000000	1336.000000	1668.000000
	0.331000	0.018326	0.404916	-0.889594	0.322013	-0.019897	0.002967	0.015184	0.401775	-0.886627	0.308225	-0.028972	-0.006109	0.377340	1.231679	0.351160	1.197994	-0.223053	0.171740	-0.047473	-0.059690	0.026005	26.000000	18.000000	1255.000000	-121.000000	-173.000000	-7358.000000	2165.000000	4090.000000	1636.000000	2075.000000	1336.000000	1861.000000	1337.000000	1665.000000
