TIME	1	2	3	4	5	6	7	8	9	10	11	12	19	20	35	36	43	44	45	46	49	
0.000000	-0.071487	-0.219021	0.540974	-0.235294	0.074104	-0.004271	0.039944	-0.209309	0.537612	-0.239224	-0.037987	0.006522	-0.030783	0.003717	-0.048590	-0.008933	0.226187	-0.127354	-0.000800	0.035250	0.008829	
0.005000	-0.073058	-0.219021	0.539578	-0.235294	0.074104	-0.002875	0.038373	-0.209309	0.536041	-0.239224	-0.036591	0.008093	-0.030783	0.002321	-0.048590	-0.008933	0.226187	-0.127354	-0.000800	0.039788	0.005862	
0.010000	-0.073058	-0.219021	0.540974	-0.235294	0.074104	-0.002875	0.039944	-0.209309	0.536041	-0.239224	-0.036591	0.006522	-0.030783	0.002321	-0.048590	-0.010329	0.226187	-0.127354	-0.002195	0.036646	0.007258	
0.015000	-0.071487	-0.219021	0.540974	-0.235294	0.074104	-0.004271	0.039944	-0.209309	0.536041	-0.239224	-0.037987	0.005126	-0.030783	0.003717	-0.048590	-0.008933	0.226187	-0.127354	-0.000798	0.035250	0.008829	
0.020000	-0.071487	-0.219021	0.539578	-0.235294	0.074104	-0.004271	0.038373	-0.209309	0.536041	-0.239224	-0.035020	0.005126	-0.029212	0.003717	-0.048590	-0.010329	0.226187	-0.127354	-0.000797	0.035250	0.007258	
0.025000	-0.073058	-0.219021	0.539578	-0.233723	0.074104	-0.004271	0.039944	-0.209309	0.536041	-0.239224	-0.039558	0.006522	-0.030783	0.003717	-0.048590	-0.008933	0.227409	-0.127354	-0.002192	0.036646	0.007258	
0.030000	-0.071487	-0.219021	0.539578	-0.235294	0.074104	-0.002875	0.039944	-0.209309	0.536041	-0.239224	-0.036591	0.006522	-0.029212	0.003717	-0.048590	-0.008933	0.227409	-0.127354	0.000601	0.035250	0.007258	
0.035000	-0.073058	-0.219021	0.539578	-0.233723	0.074104	-0.002875	0.039944	-0.209309	0.536041	-0.239224	-0.037987	0.005126	-0.030783	0.003717	-0.048590	-0.008933	0.226187	-0.125783	-0.000795	0.039788	0.007258	
0.040000	-0.071487	-0.219021	0.540974	-0.235294	0.074104	-0.002875	0.039944	-0.209309	0.536041	-0.239224	-0.036591	0.008093	-0.029212	0.002321	-0.048590	-0.010329	0.227409	-0.127353	-0.000794	0.036646	0.007258	
0.045000	-0.074454	-0.219021	0.540974	-0.235294	0.074104	-0.004271	0.039944	-0.209309	0.536041	-0.239224	-0.036591	0.006522	-0.029212	0.002321	-0.048590	-0.008933	0.226187	-0.127353	-0.002189	0.036646	0.007258	
0.050000	-0.073058	-0.219021	0.540974	-0.235294	0.074104	-0.004271	0.039944	-0.209309	0.536041	-0.239224	-0.037987	0.005126	-0.030783	0.003717	-0.048590	-0.008933	0.227409	-0.127353	-0.000792	0.038217	0.007258	
0.055000	-0.073058	-0.219021	0.539578	-0.235294	0.074104	-0.004271	0.041515	-0.209309	0.536041	-0.239224	-0.039558	0.006522	-0.030783	0.002321	-0.048590	-0.010329	0.226187	-0.127353	-0.000791	0.036646	0.007258	
0.060000	-0.073058	-0.219021	0.539578	-0.235294	0.074104	-0.002875	0.039944	-0.209309	0.536041	-0.239224	-0.039558	0.005126	-0.030783	0.002321	-0.048590	-0.010329	0.226187	-0.127353	-0.000790	0.041358	0.008829	
0.065000	-0.073058	-0.219021	0.540974	-0.235294	0.074104	-0.005842	0.039944	-0.209309	0.536041	-0.239224	-0.036591	0.006522	-0.029212	0.003717	-0.048590	-0.010329	0.226187	-0.127353	-0.002185	0.039788	0.008829	
0.070000	-0.073058	-0.219021	0.539578	-0.235294	0.074104	-0.004271	0.039944	-0.209309	0.536041	-0.239224	-0.037987	0.005126	-0.029212	0.003717	-0.048590	-0.008933	0.227409	-0.127353	-0.000789	0.036646	0.007258	
0.075000	-0.071487	-0.219021	0.539578	-0.235294	0.074104	-0.004271	0.041515	-0.209309	0.536041	-0.239224	-0.036591	0.005126	-0.029212	0.003717	-0.048590	-0.008933	0.226187	-0.127353	-0.000788	0.033679	0.007258	
0.080000	-0.073058	-0.219021	0.539578	-0.235294	0.074104	-0.004271	0.038373	-0.209309	0.536041	-0.239224	-0.035020	0.005126	-0.030783	0.002321	-0.048590	-0.010329	0.227408	-0.127353	-0.000787	0.035250	0.005862	
0.085000	-0.071487	-0.219021	0.540974	-0.235294	0.074104	-0.004271	0.038373	-0.209309	0.536041	-0.239224	-0.036591	0.006522	-0.030783	0.003717	-0.048590	-0.008933	0.226186	-0.127353	-0.000786	0.039788	0.007258	
0.090000	-0.071487	-0.219021	0.540974	-0.235294	0.074104	-0.005842	0.039944	-0.209309	0.536041	-0.239224	-0.035020	0.005126	-0.029212	0.003717	-0.050161	-0.010329	0.226186	-0.127353	-0.002181	0.036646	0.008829	
0.095000	-0.073058	-0.219021	0.540974	-0.235294	0.074104	-0.004271	0.038373	-0.209309	0.536041	-0.239224	-0.039558	0.006522	-0.030783	0.002321	-0.048590	-0.010329	0.227408	-0.125782	-0.000784	0.039788	0.005862	
