 2   1   2   5
 2   2   3   5
 2   3   4   5
 2   4   5   5
 2   5   6   5
 2   7   8   5
 2   8   9   5
 2   9  10   5
 2  10  11   5
 2  11  12   5
 2   1   7   5
 2   2   8   5
 2   3   9   5
 2   4  10   5
 2   5  11   5
 2   6  12   5
